relative_path,source_url,license,sha256
"filled/battery-1.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-1.svg","MIT","3335bdfc8620c09f7e8f9f7b922e1eb6e90965b905b834ab6b65ca5be0080803"
"filled/battery-2.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-2.svg","MIT","f638d6010c784253afd6814973b236c819da6b18638fbff2c79bc1b04191365a"
"filled/battery-3.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-3.svg","MIT","652d05e0d0d02a9123cb3dc22f20ad2270ceb7bc94fe9a158e737614fa03a52a"
"filled/battery-4.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-4.svg","MIT","969bee7fe83a7d3c3715a4d27094d59798e92cbb6bbe931c227f49fa08a08537"
"filled/battery-automotive.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-automotive.svg","MIT","075ae8a58be5ed1521211b5b4dfd88e2af1050ddd4dd290159e0e82555868864"
"filled/battery-vertical-1.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-vertical-1.svg","MIT","3ce00186d4505c609cff39a961d2a94dd4cd29457fb95382f320fdd638b0cd24"
"filled/battery-vertical-2.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-vertical-2.svg","MIT","d907e2f24eacf5c40c7ca29553b2159d85f4a990da277303717381224895c509"
"filled/battery-vertical-3.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-vertical-3.svg","MIT","a901b057d04862608c316a46dcf8e8d5735d6b38db3d1e927174ab6260aed7f7"
"filled/battery-vertical-4.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-vertical-4.svg","MIT","668bc471e31236bf0cd057da4f5e815cc204c061ced1c421443accc8ce7594d8"
"filled/battery-vertical.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery-vertical.svg","MIT","85fa16def29260ff038ff4628ea81c270e1b9d0bf93640f00bc89019bf38d9d2"
"filled/battery.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/battery.svg","MIT","0d7ce7cca61b3ebaafc286e532618e26424666809e6f45fe91bc5b84f5c766da"
"filled/bed-flat.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/bed-flat.svg","MIT","9bb2d4e80687ff5e05dad5c52709d007162c6c654d5ae16576faac562603f978"
"filled/bed.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/bed.svg","MIT","d58f00a394cd4896ee064a1853b437a2c51d0f09f2d4321d9ca2d2dce6f897ef"
"filled/beer.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/beer.svg","MIT","5c75b1173954c5d16a2da10f65707f1690cd79b49031012323070ddd8a2924cb"
